Year,County,Latitude,Longitude,Industry Sector,Total Release
2012,MARATHON,45.01293,-89.64198,Other,14726.3
2012,MILWAUKEE,43.186992,-88.043933,Fabricated Metals,0.0
2012,MARATHON,44.912859999999995,-89.59023,Fabricated Metals,5456.0
2012,WAUKESHA,42.99125,-88.24795999999999,Primary Metals,5328.427
2012,MONROE,43.9297,-90.8113,Paper,13205.0
2012,EAU CLAIRE,44.84697,-91.57288,Other,160.0
2012,WAUPACA,44.3621,-89.0817,Primary Metals,26162.0
2012,OUTAGAMIE,44.371944,-88.735833,Food,17863.0
2012,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,632.0
2012,MARATHON,44.95178,-89.68089,Fabricated Metals,1178.0
2012,MILWAUKEE,42.867059999999995,-87.98224,Fabricated Metals,101.0
2012,OZAUKEE,43.31367,-87.95728000000001,Primary Metals,15.0
2012,RACINE,42.70091,-87.795961,Primary Metals,2.0748
2012,MILWAUKEE,43.059309999999996,-87.88931,Chemicals,1689.0
2012,MANITOWOC,44.2694,-87.53708,Electric Utilities,3039.95
2012,DANE,43.056740000000005,-89.30868000000001,Machinery,0.966
2012,WOOD,44.394583000000004,-89.827238,Paper,159.57
2012,BARRON,45.401666999999996,-91.848333,Food,0.0
2012,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,0.0
2012,RACINE,42.72665,-87.79052,Fabricated Metals,7961.0
2012,GRANT,42.589152,-90.606656,Chemicals,0.0
2012,MILWAUKEE,42.8457,-87.8294,Electric Utilities,15095.0
2012,WAUKESHA,43.0193,-88.2167,Primary Metals,28777.0
2012,SHEBOYGAN,43.67406,-87.78147,Chemicals,0.0
2012,PORTAGE,44.50725,-89.52585,Fabricated Metals,0.0
2012,DANE,43.009429,-89.014535,Primary Metals,0.0
2012,RACINE,42.719159999999995,-87.79160999999999,Fabricated Metals,6.53
2012,WAUKESHA,43.1044,-88.48165999999999,Fabricated Metals,97.0
2012,SHEBOYGAN,43.715592,-87.70775,Electric Utilities,176490.73621300003
2012,MARATHON,44.88821,-89.62599,Chemicals,1543.0
2012,PRICE,45.70425,-90.41237,Machinery,2.8
2012,CHIPPEWA,44.9251,-91.45315,Wood Products,0.0
2012,DANE,43.096709999999995,-89.52143000000001,Nonmetallic Mineral Product,0.0
2012,SAUK,43.52458,-89.98607,Transportation Equipment,10.0
2012,DANE,43.0777,-89.1976,Chemicals,0.0
2012,FOND DU LAC,43.78245,-88.45053,Machinery,5.0
2012,WAUKESHA,43.123611,-88.531362,Plastics and Rubber,250.0
2012,PRICE,45.69961,-90.41198,Fabricated Metals,11534.0
2012,WINNEBAGO,43.99051,-88.60148000000001,Transportation Equipment,500.0
2012,OUTAGAMIE,44.41343,-88.25747,Chemicals,0.0
2012,FOND DU LAC,43.761340000000004,-88.46741999999999,Fabricated Metals,1.02
2012,DANE,43.010062,-89.465176,Electrical Equipment,876.05
2012,WINNEBAGO,43.99301,-88.54253,Transportation Equipment,2713.0
2012,JEFFERSON,43.035135,-88.791556,Chemicals,4062.32
2012,DANE,43.11372,-89.31243,Nonmetallic Mineral Product,0.0
2012,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,83226.0
2012,COLUMBIA,43.53731,-89.10315,Chemicals,0.0
2012,MARATHON,44.92035,-89.59284,Primary Metals,752.0
2012,DUNN,45.050596,-91.980063,Chemicals,7962.0
2012,DANE,43.1028,-89.35885,Primary Metals,904.0
2012,BARRON,45.46013,-91.68388,Nonmetallic Mineral Product,0.012
2012,DANE,43.056740000000005,-89.30868000000001,Machinery,0.85
2012,WINNEBAGO,43.97801,-88.54831,Chemicals,0.0
2012,WAUPACA,44.3621,-89.0817,Primary Metals,6276.0
2012,WINNEBAGO,43.99192,-88.59078000000001,Plastics and Rubber,22600.0
