Year,County,Latitude,Longitude,Industry Sector,Total Release
2014,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,347.0
2014,BROWN,44.4925,-88.0323,Paper,20.4
2014,BROWN,44.4925,-88.0323,Paper,2310.0
2014,MILWAUKEE,42.84874,-87.93297,Chemicals,4850.0
2014,MILWAUKEE,42.84874,-87.93297,Chemicals,113872.0
2014,WAUKESHA,43.1898,-88.087593,Fabricated Metals,1250.0
2014,WAUPACA,44.327690000000004,-89.00137,Fabricated Metals,16266.0
2014,DODGE,43.6264,-88.4446,Printing,11041.0
2014,GRANT,43.18474000000001,-90.43271,Fabricated Metals,0.0
2014,WAUKESHA,43.0332,-88.15541,Chemicals,35.0
2014,TREMPEALEAU,44.246225,-91.47649799999999,Transportation Equipment,10.53
2014,COLUMBIA,43.56024,-89.500242,Plastics and Rubber,134.627
2014,WAUKESHA,42.99125,-88.24795999999998,Primary Metals,15780.48
2014,WAUKESHA,42.99125,-88.24795999999998,Primary Metals,1153.1399
2014,KENOSHA,42.5381,-87.9033,Electric Utilities,64400.0
2014,MARATHON,44.91547,-89.598962,Machinery,9.561
2014,JEFFERSON,42.841927,-88.7178,Electrical Equipment,10.0
2014,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.0
2014,MANITOWOC,44.08278,-87.68194,Fabricated Metals,2026.454
2014,ASHLAND,46.61119,-90.83818000000001,Machinery,0.0
2014,OZAUKEE,43.46017,-87.94762,Paper,0.0
2014,ASHLAND,46.5873,-90.9014,Electric Utilities,0.0
2014,MANITOWOC,44.098,-87.6642,Fabricated Metals,17874.0
2014,CLARK,44.9493,-90.56841999999999,Food,0.0
2014,SHAWANO,44.73465,-88.447623,Furniture,0.0
2014,ROCK,42.7787,-89.29533,Primary Metals,378.0
2014,ROCK,42.670059,-89.037076,Chemicals,4747.4
2014,LA CROSSE,43.86518,-91.2268,Primary Metals,300.3
2014,MILWAUKEE,43.017720000000004,-87.99316,Primary Metals,1228.0
2014,WALWORTH,42.82100000000001,-88.32206,Primary Metals,5410.2
2014,DANE,43.096709999999995,-89.52143000000002,Nonmetallic Mineral Product,0.0
2014,DUNN,44.899229999999996,-91.8837,Plastics and Rubber,2600.0
2014,OUTAGAMIE,44.269643,-88.308421,Paper,5817.0
2014,FOND DU LAC,43.733779999999996,-88.46715999999998,Primary Metals,5.46
2014,MANITOWOC,44.10863,-87.68205,Transportation Equipment,174.41400000000004
2014,LA CROSSE,43.8291,-91.2597,Electric Utilities,22000.0
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,0.0
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,218.8
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,533.3
2014,MILWAUKEE,43.13402,-87.99821999999998,Chemicals,1444.0
2014,WAUKESHA,42.99066,-88.272,Electrical Equipment,126.0
2014,KENOSHA,42.54667,-88.255556,Plastics and Rubber,2436.0
2014,ROCK,42.73898,-88.9826,Transportation Equipment,0.0123
2014,MARATHON,44.912859999999995,-89.59023,Fabricated Metals,11.69
2014,OZAUKEE,43.21035,-87.99082,Electrical Equipment,3.5
2014,BARRON,45.32514000000001,-91.6678,Fabricated Metals,0.0
2014,DOUGLAS,46.6915,-92.072,Petroleum,0.0
2014,DOUGLAS,46.6915,-92.072,Petroleum,12038.51
2014,CHIPPEWA,44.94117,-91.36085,Computers and Electronic Products,0.0
2014,JACKSON,44.48753,-90.85503800000001,Chemicals,72876.0
2014,SHEBOYGAN,43.72238,-87.74576,Plastics and Rubber,0.0
2014,DANE,43.0777,-89.1976,Chemicals,5.0
2014,MILWAUKEE,43.027809999999995,-87.95913,Primary Metals,1.0
2014,MARINETTE,45.09713,-87.61406,Chemicals,1487.78
2014,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2014,LINCOLN,45.47202,-89.72341999999998,Transportation Equipment,9195.0
2014,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,0.0
2014,WALWORTH,42.5362,-88.6017,Nonmetallic Mineral Product,233.0
2014,DODGE,43.47714000000001,-88.83324,Fabricated Metals,0.0
2014,DOUGLAS,46.731,-92.0765,Nonmetallic Mineral Product,7.213999999999999
2014,WAUKESHA,43.01853,-88.21819,Transportation Equipment,0.0
2014,SHAWANO,44.77468,-88.57941,Primary Metals,217.515
2014,MARATHON,44.791101,-89.700253,Paper,45000.0
2014,WAUKESHA,43.0193,-88.2167,Primary Metals,649.0
2014,MILWAUKEE,42.9366,-87.88269,Nonmetallic Mineral Product,0.9359999999999999
2014,CALUMET,44.02499,-88.14283,Food,5.0
2014,KEWAUNEE,44.61295,-87.44625,Wood Products,186.0
2014,OUTAGAMIE,44.2829,-88.2518,Paper,62875.7
2014,OUTAGAMIE,44.2829,-88.2518,Paper,169660.0
2014,MILWAUKEE,42.903040000000004,-87.85911999999998,Electrical Equipment,23.5
2014,FOND DU LAC,43.76461,-88.46381,Transportation Equipment,5.0
2014,WOOD,44.394583000000004,-89.827238,Paper,103.0
2014,DODGE,43.40303,-88.70049,Food,5.0
2014,SHEBOYGAN,43.72306,-87.7561,Primary Metals,378.2704
2014,OZAUKEE,43.31367,-87.95728000000004,Primary Metals,1972.0
2014,GRANT,43.18474000000001,-90.43271,Fabricated Metals,2.01
2014,MILWAUKEE,43.11067,-87.95644,Primary Metals,137.0
2014,WINNEBAGO,43.98121,-88.55001999999998,Machinery,5.13
2014,WAUPACA,44.3621,-89.0817,Primary Metals,0.11258
2014,WAUPACA,44.3621,-89.0817,Primary Metals,248472.0
2014,BROWN,44.4925,-88.0323,Paper,298.0
2014,MARINETTE,45.09713,-87.61406,Chemicals,0.48
2014,KENOSHA,42.532222,-87.906111,Chemicals,1500.0
2014,WOOD,44.42328,-89.831663,Paper,198019.0
2014,WAUKESHA,43.1319,-88.2059,Printing,25261.0
2014,WAUKESHA,43.110859999999995,-88.07811,Computers and Electronic Products,5.0
2014,WAUPACA,44.3559,-89.054,Primary Metals,14748.0
2014,WAUPACA,44.3559,-89.054,Primary Metals,11113.0
